fpr,tpr,threshold
0.15331316826111424,0.9489795918367347,0.008893871712801754
0.1533483398987057,0.9489795918367347,0.008893754469886156
0.1533659257175014,0.9489795918367347,0.00889369917229796
0.1534362689926843,0.9489795918367347,0.008893539524540896
0.15345385481148002,0.9489795918367347,0.008893480903083097
0.15352419808666293,0.9489795918367347,0.00889328549822377
0.15355936972425435,0.9489795918367347,0.008893168255308174
0.1535945413618458,0.9489795918367347,0.00889314871482224
0.15364729881823297,0.9489795918367347,0.008893129174336307
0.15368247045582442,0.9489795918367347,0.008892992390934778
0.15371764209341587,0.9489795918367347,0.008892953309962912
0.15377039954980304,0.9489795918367347,0.008892836067047317
0.1538231570061902,0.9489795918367347,0.008892738364617651
0.15385832864378166,0.9489795918367347,0.008892699283645786
0.1538935002813731,0.9489795918367347,0.008892571040839983
0.15394625773776027,0.9489795918367347,0.008892484338300524
0.1540341868317389,0.9489795918367347,0.008892425716842726
0.1540517726505346,0.9489795918367347,0.008892347554898995
0.15415728756330896,0.9489795918367347,0.008892249852469331
0.15422763083849184,0.9489795918367347,0.0088922303119834
0.1542628024760833,0.9489795918367347,0.008892171690525601
0.154280388294879,0.9489795918367347,0.008892142130848886
0.15431555993247045,0.9489795918367347,0.008892132609553734
0.15433314575126617,0.9489795918367347,0.008892113069067802
0.15440348902644907,0.9489795918367347,0.008892073988095937
0.15445624648283623,0.9489795918367347,0.00889203490712407
0.1544914181204277,0.9489795918367347,0.008891976285666271
0.1545090039392234,0.9489795918367347,0.00889195674518034
0.1545617613956106,0.9489795918367347,0.008891937204694406
0.1545793472144063,0.9489795918367347,0.008891917664208474
0.15466727630838492,0.9489795918367347,0.008891859042750675
0.15468486212718063,0.9489795918367347,0.00889178097975655
0.15472003376477209,0.9489795918367347,0.00889176134032101
0.15489589195272932,0.9489795918367347,0.008891683178377281
0.15493106359032077,0.9489795918367347,0.008891605016433548
0.15498382104670794,0.9489795918367347,0.008891585475947617
0.1550189926842994,0.9489795918367347,0.008891487773517953
0.1550365785030951,0.9489795918367347,0.008891429152060154
