precision,recall,threshold
0.003989307012132429,0.9897959183673469,0.0013346423351842341
0.003989799276077657,0.9897959183673469,0.0013347268261441772
0.003990291661524538,0.9897959183673469,0.001334747949627461
0.003990784168518061,0.9897959183673469,0.0013347690734080762
0.003991112574061883,0.9897959183673469,0.0013347901974860295
0.003991441033659781,0.9897959183673469,0.0013347901974860297
0.00399160528373318,0.9897959183673469,0.0013348958223360853
0.0039919338244372195,0.9897959183673469,0.0013349803275688535
0.0039920981150711994,0.9897959183673469,0.0013350014546205317
0.0039925910681210125,0.9897959183673469,0.0013350648375600337
0.003993248528261496,0.9897959183673469,0.0013351916114697055
0.003993412927130506,0.9897959183673469,0.0013352338718192376
0.003993906204965619,0.9897959183673469,0.0013353606600074617
0.0039940706579922585,0.9897959183673469,0.001335360660007462
0.0039942351245624876,0.9897959183673469,0.0013354240581179254
0.003994399604677977,0.9897959183673469,0.0013354451914164701
0.003994893126312755,0.9897959183673469,0.0013354874589061828
0.00399538676991515,0.9897959183673469,0.0013355085930973633
0.003996374423203691,0.9897959183673469,0.0013355297275861014
0.003996703749484961,0.9897959183673469,0.001335719951375884
0.003997197840689001,0.9897959183673469,0.0013357410888405461
0.003997527302699361,0.9897959183673469,0.0013358256416755258
0.00399802159755997,0.9897959183673469,0.001335910199272939
0.003998516014674966,0.9897959183673469,0.0013359524798576836
0.003999505215849586,0.9897959183673469,0.0013359947616331874
0.003999670130298532,0.9897959183673469,0.00133601590296749
0.004,0.9897959183673469,0.0013360159029674901
0.004000329924117453,0.9897959183673469,0.0013360793287566742
0.004000494906586382,0.9897959183673469,0.0013361427572254065
0.004000659902664357,0.9897959183673469,0.0013362696222021932
0.004001485087248876,0.9897959183673469,0.0013363330587105877
0.004001815256404967,0.9897959183673469,0.0013363542048089832
0.004001980361415958,0.9897959183673469,0.0013363964978992092
0.0040021454800511615,0.9897959183673469,0.0013364387921807222
0.004002640917718907,0.9897959183673469,0.0013364387921807224
0.004002806090867825,0.9897959183673469,0.001336607981220657
0.004002971277649389,0.9897959183673469,0.0013366291311910647
0.004003797416105998,0.9897959183673469,0.0013366714320255592
0.004004127966976264,0.9897959183673469,0.0013367771893252204
0.0040044585724311604,0.9897959183673469,0.0013370098816038766
0.004004789232484208,0.9897959183673469,0.001337136819862652
0.004005119947148933,0.9897959183673469,0.0013371579772822253
